id,price,rooms,bathrooms,square_meters,zone,city,price_per_m2
5985,99000,3,2,145,Córdoba,Punilla,683
5986,99000,6,2,180,Córdoba,Punilla,550
5987,99000,5,2,220,Córdoba,Punilla,450
5988,99000,7,2,172,Córdoba,Punilla,576
5989,99000,5,2,220,Córdoba,Punilla,450
5990,99800,5,1,150,Córdoba,Punilla,665
5991,100000,3,2,780,Córdoba,Punilla,128
5992,100000,4,2,90,Córdoba,Punilla,1111
5993,100000,3,1,105,Córdoba,Punilla,952
5994,100000,5,1,136,Córdoba,Punilla,735
5995,100000,4,1,148,Córdoba,Punilla,676
5996,100000,3,1,114,Córdoba,Punilla,877
5997,100000,6,1,850,Córdoba,Punilla,118
5998,100000,3,3,145,Córdoba,Punilla,690
5999,100000,5,2,170,Córdoba,Punilla,588
6000,100000,2,1,90,Córdoba,Punilla,1111
6001,100000,1,1,121,Córdoba,Punilla,826
6002,100000,3,1,110,Córdoba,Punilla,909
6003,103000,4,1,156,Córdoba,Punilla,660
6004,103000,6,2,180,Córdoba,Punilla,572
6005,105000,4,2,190,Córdoba,Punilla,553
6006,105000,5,2,160,Córdoba,Punilla,656
6007,105000,12,5,200,Córdoba,Punilla,525
6008,105000,3,2,94,Córdoba,Punilla,1117
6009,105000,3,2,277,Córdoba,Punilla,379
6010,105000,6,2,160,Córdoba,Punilla,656
6011,105000,3,2,70,Córdoba,Punilla,1500
6012,105000,3,2,70,Córdoba,Punilla,1500
6013,108000,3,4,182,Córdoba,Punilla,593
6014,109000,2,2,165,Córdoba,Punilla,661
6015,110000,9,3,475,Córdoba,Punilla,232
6016,110000,6,2,295,Córdoba,Punilla,373
6017,110000,4,1,93,Córdoba,Punilla,1183
6018,110000,5,2,204,Córdoba,Punilla,539
6019,110000,3,3,220,Córdoba,Punilla,500
6020,110000,2,1,60,Córdoba,Punilla,1833
6021,110000,9,1,180,Córdoba,Punilla,611
6022,110000,4,1,126,Córdoba,Punilla,873
6023,110000,3,2,137,Córdoba,Punilla,803
6024,110000,4,2,160,Córdoba,Punilla,688
6025,110000,10,5,236,Córdoba,Punilla,466
6026,110000,5,2,198,Córdoba,Punilla,556
6027,110000,3,2,100,Córdoba,Punilla,1100
6028,110000,5,1,144,Córdoba,Punilla,764
6029,110000,4,1,122,Córdoba,Punilla,902
6030,112000,8,2,221,Córdoba,Punilla,507
6031,115000,5,1,100,Córdoba,Punilla,1150
6032,115000,6,2,237,Córdoba,Punilla,485
6033,115000,8,3,260,Córdoba,Punilla,442
6034,115000,8,3,260,Córdoba,Punilla,442
6035,115000,5,2,278,Córdoba,Punilla,414
6036,115000,4,1,136,Córdoba,Punilla,846
6037,115000,5,1,200,Córdoba,Punilla,575
6038,115000,6,3,95,Córdoba,Punilla,1211
6039,118000,6,2,164,Córdoba,Punilla,720
6040,118000,6,3,164,Córdoba,Punilla,720
6041,118500,4,3,300,Córdoba,Punilla,395
6042,119000,6,2,200,Córdoba,Punilla,595
6043,119000,5,2,132,Córdoba,Punilla,902
6044,119900,5,2,135,Córdoba,Punilla,888
6045,119990,6,2,155,Córdoba,Punilla,774
6046,120000,8,4,200,Córdoba,Punilla,600
6047,120000,5,2,280,Córdoba,Punilla,429
6048,120000,10,3,300,Córdoba,Punilla,400
6049,120000,6,2,675,Córdoba,Punilla,178
6050,120000,4,1,157,Córdoba,Punilla,764
6051,120000,5,2,180,Córdoba,Punilla,667
6052,120000,2,1,50,Córdoba,Punilla,2400
6053,120000,7,3,180,Córdoba,Punilla,667
6054,120000,4,2,112,Córdoba,Punilla,1071
6055,120000,5,5,185,Córdoba,Punilla,649
6056,120000,3,2,210,Córdoba,Punilla,571
6057,120000,4,2,220,Córdoba,Punilla,545
6058,120000,4,1,90,Córdoba,Punilla,1333
6059,123000,6,2,212,Córdoba,Punilla,580
6060,123000,5,2,167,Córdoba,Punilla,737
6061,124990,7,3,250,Córdoba,Punilla,500
6062,124999,5,1,88,Córdoba,Punilla,1420
6063,125000,2,1,80,Córdoba,Punilla,1562
6064,125000,3,1,180,Córdoba,Punilla,694
6065,125000,4,2,110,Córdoba,Punilla,1136
6066,125000,4,1,167,Córdoba,Punilla,749
6067,125000,8,2,200,Córdoba,Punilla,625
6068,125000,2,1,124,Córdoba,Punilla,1008
6069,125000,4,2,171,Córdoba,Punilla,731
6070,125000,5,2,188,Córdoba,Punilla,665
6071,125000,3,2,100,Córdoba,Punilla,1250
6072,125000,4,2,191,Córdoba,Punilla,654
6073,126999,4,2,170,Córdoba,Punilla,747
6074,128000,4,1,120,Córdoba,Punilla,1067
6075,128500,6,1,96,Córdoba,Punilla,1339
6076,129000,4,3,92,Córdoba,Punilla,1402
6077,129000,5,1,98,Córdoba,Punilla,1316
6078,129000,4,3,195,Córdoba,Punilla,662
6079,129800,10,4,170,Córdoba,Punilla,764
6080,129900,7,2,150,Córdoba,Punilla,866
6081,130000,5,3,264,Córdoba,Punilla,492
6082,130000,3,2,137,Córdoba,Punilla,949
6083,130000,5,2,190,Córdoba,Punilla,684
6084,130000,6,3,180,Córdoba,Punilla,722
6085,130000,10,4,179,Córdoba,Punilla,726
6086,130000,4,2,173,Córdoba,Punilla,751
6087,130000,3,3,164,Córdoba,Punilla,793
6088,130000,5,2,125,Córdoba,Punilla,1040
6089,130000,4,2,180,Córdoba,Punilla,722
6090,130000,2,1,182,Córdoba,Punilla,714
6091,130000,4,1,148,Córdoba,Punilla,878
6092,133200,4,2,286,Córdoba,Punilla,466
6093,134900,7,2,135,Córdoba,Punilla,999
6094,135000,7,1,150,Córdoba,Punilla,900
6095,135000,5,2,221,Córdoba,Punilla,611
6096,135000,4,2,145,Córdoba,Punilla,931
6097,135000,4,1,165,Córdoba,Punilla,818
6098,135000,4,2,160,Córdoba,Punilla,844
6099,135000,3,1,65,Córdoba,Punilla,2077
6100,136000,5,2,122,Córdoba,Punilla,1115
6101,136000,4,2,122,Córdoba,Punilla,1115
6102,136000,4,3,122,Córdoba,Punilla,1115
6103,136000,5,2,187,Córdoba,Punilla,727
6104,138000,4,2,108,Córdoba,Punilla,1278
6105,139000,6,3,170,Córdoba,Punilla,818
6106,140000,5,3,167,Córdoba,Punilla,838
6107,140000,5,2,158,Córdoba,Punilla,886
6108,140000,4,1,158,Córdoba,Punilla,886
6109,140000,3,1,68,Córdoba,Punilla,2059
6110,140000,5,2,220,Córdoba,Punilla,636
6111,140000,3,2,116,Córdoba,Punilla,1207
6112,144000,3,2,108,Córdoba,Punilla,1333
6113,144999,8,3,185,Córdoba,Punilla,784
6114,145000,6,3,180,Córdoba,Punilla,806
6115,145000,6,3,180,Córdoba,Punilla,806
6116,145000,3,1,273,Córdoba,Punilla,531
6117,145000,8,2,210,Córdoba,Punilla,690
6118,147000,4,2,150,Córdoba,Punilla,980
6119,148000,3,2,150,Córdoba,Punilla,987
6120,149900,4,3,114,Córdoba,Punilla,1315
6121,149900,6,3,114,Córdoba,Punilla,1315
6122,149900,6,3,215,Córdoba,Punilla,697
6123,150000,6,2,278,Córdoba,Punilla,540
6124,150000,4,1,120,Córdoba,Punilla,1250
6125,150000,2,1,117,Córdoba,Punilla,1282
6126,150000,7,2,208,Córdoba,Punilla,721
6127,150000,5,2,145,Córdoba,Punilla,1034
6128,150000,3,1,150,Córdoba,Punilla,1000
6129,150000,5,2,200,Córdoba,Punilla,750
6130,150000,6,2,180,Córdoba,Punilla,833
6131,150000,4,3,205,Córdoba,Punilla,732
6132,150000,3,4,285,Córdoba,Punilla,526
6133,150000,2,1,200,Córdoba,Punilla,750
6134,150000,4,2,156,Córdoba,Punilla,962
6135,150000,5,2,138,Córdoba,Punilla,1087
6136,155000,6,2,267,Córdoba,Punilla,581
6137,155000,4,2,260,Córdoba,Punilla,596
6138,155000,5,3,210,Córdoba,Punilla,738
6139,158000,2,2,110,Córdoba,Punilla,1436
6140,158000,3,3,170,Córdoba,Punilla,929
6141,158000,7,3,170,Córdoba,Punilla,929
6142,159000,7,3,230,Córdoba,Punilla,691
6143,159000,5,2,130,Córdoba,Punilla,1223
6144,159000,7,2,195,Córdoba,Punilla,815
6145,159000,7,2,170,Córdoba,Punilla,935
6146,160000,5,2,186,Córdoba,Punilla,860
6147,160000,9,3,150,Córdoba,Punilla,1067
6148,160000,5,3,220,Córdoba,Punilla,727
6149,160000,4,2,139,Córdoba,Punilla,1151
6150,160000,6,2,341,Córdoba,Punilla,469
6151,160000,6,2,120,Córdoba,Punilla,1333
6152,160000,6,2,150,Córdoba,Punilla,1067
6153,160000,10,2,236,Córdoba,Punilla,678
6154,160000,5,2,320,Córdoba,Punilla,500
6155,160000,3,1,150,Córdoba,Punilla,1067
6156,160000,3,2,152,Córdoba,Punilla,1053
6157,160000,2,1,102,Córdoba,Punilla,1569
6158,160000,3,1,100,Córdoba,Punilla,1600
6159,160000,3,2,180,Córdoba,Punilla,889
6160,160000,2,2,100,Córdoba,Punilla,1600
6161,160000,3,2,150,Córdoba,Punilla,1067
6162,160000,11,3,315,Córdoba,Punilla,508
6163,163000,10,2,300,Córdoba,Punilla,543
6164,165000,8,3,310,Córdoba,Punilla,532
6165,165000,9,3,184,Córdoba,Punilla,897
6166,165000,5,2,242,Córdoba,Punilla,682
6167,165000,3,1,120,Córdoba,Punilla,1375
6168,165000,6,3,100,Córdoba,Punilla,1650
6169,168000,3,3,160,Córdoba,Punilla,1050
6170,168000,3,3,200,Córdoba,Punilla,840
6171,169000,10,4,200,Córdoba,Punilla,845
6172,169000,4,3,280,Córdoba,Punilla,604
6173,169900,4,3,170,Córdoba,Punilla,999
6174,170000,7,3,190,Córdoba,Punilla,895
6175,170000,4,1,250,Córdoba,Punilla,680
6176,170000,5,2,200,Córdoba,Punilla,850
6177,170000,3,1,111,Córdoba,Punilla,1532
6178,170000,10,10,380,Córdoba,Punilla,447
6179,175000,11,4,331,Córdoba,Punilla,529
6180,175000,2,2,790,Córdoba,Punilla,222
6181,175000,4,2,220,Córdoba,Punilla,795
6182,175000,4,4,360,Córdoba,Punilla,486
6183,179000,8,9,414,Córdoba,Punilla,432
6184,179000,20,8,459,Córdoba,Punilla,390
6185,179500,8,2,210,Córdoba,Punilla,855
6186,180000,3,2,174,Córdoba,Punilla,1034
6187,180000,9,2,368,Córdoba,Punilla,489
6188,180000,7,2,220,Córdoba,Punilla,818
6189,180000,12,3,590,Córdoba,Punilla,305
6190,180000,6,2,278,Córdoba,Punilla,647
6191,180000,3,2,150,Córdoba,Punilla,1200
6192,180000,8,4,300,Córdoba,Punilla,600
6193,180000,8,3,312,Córdoba,Punilla,577
6194,180000,3,3,220,Córdoba,Punilla,818
6195,180000,2,2,130,Córdoba,Punilla,1385
6196,180000,7,2,238,Córdoba,Punilla,756
6197,180000,6,2,40,Córdoba,Punilla,4500
6198,185000,10,3,507,Córdoba,Punilla,365
6199,185000,3,2,100,Córdoba,Punilla,1850
6200,185000,6,2,180,Córdoba,Punilla,1028
6201,185000,7,2,232,Córdoba,Punilla,797
6202,185000,4,1,120,Córdoba,Punilla,1542
6203,185000,7,4,180,Córdoba,Punilla,1028
6204,188000,7,3,180,Córdoba,Punilla,1044
6205,189000,4,2,210,Córdoba,Punilla,900
6206,190000,7,2,198,Córdoba,Punilla,960
6207,190000,2,2,100,Córdoba,Punilla,1900
6208,190000,2,2,150,Córdoba,Punilla,1267
6209,190000,8,2,210,Córdoba,Punilla,905
6210,195000,6,3,300,Córdoba,Punilla,650
6211,195000,8,3,180,Córdoba,Punilla,1083
6212,195000,4,3,241,Córdoba,Punilla,809
6213,195000,7,1,110,Córdoba,Punilla,1773
6214,197000,4,2,147,Córdoba,Punilla,1340
6215,198000,8,4,365,Córdoba,Punilla,542
6216,199000,3,2,145,Córdoba,Punilla,1372
6217,199000,8,2,215,Córdoba,Punilla,926
6218,200000,2,1,150,Córdoba,Punilla,1333
6219,205000,4,3,170,Córdoba,Punilla,1206
6220,210000,7,2,220,Córdoba,Punilla,955
6221,215000,4,2,157,Córdoba,Punilla,1369
6222,215000,5,4,276,Córdoba,Punilla,779
6223,219000,15,8,300,Córdoba,Punilla,730
6224,219000,8,2,155,Córdoba,Punilla,1413
6225,220000,5,4,300,Córdoba,Punilla,733
6226,220000,4,2,192,Córdoba,Punilla,1146
6227,220000,5,2,200,Córdoba,Punilla,1100
6228,220000,4,3,311,Córdoba,Punilla,707
6229,220000,3,2,173,Córdoba,Punilla,1272
6230,220000,3,2,271,Córdoba,Punilla,812
6231,220000,6,2,160,Córdoba,Punilla,1375
6232,222000,5,2,113,Córdoba,Punilla,1965
6233,225000,5,3,250,Córdoba,Punilla,900
6234,226999,5,2,260,Córdoba,Punilla,873
6235,229000,8,2,361,Córdoba,Punilla,634
6236,230000,8,6,362,Córdoba,Punilla,635
6237,230000,7,4,300,Córdoba,Punilla,767
6238,230000,5,4,240,Córdoba,Punilla,958
6239,230000,10,3,350,Córdoba,Punilla,657
6240,235000,10,4,412,Córdoba,Punilla,570
6241,239000,9,3,301,Córdoba,Punilla,794
6242,240000,7,3,215,Córdoba,Punilla,1116
6243,242000,6,2,144,Córdoba,Punilla,1681
6244,245000,6,2,165,Córdoba,Punilla,1485
6245,250000,6,2,175,Córdoba,Punilla,1429
6246,250000,5,3,129,Córdoba,Punilla,1938
6247,250000,5,3,260,Córdoba,Punilla,962
6248,250000,3,2,180,Córdoba,Punilla,1389
6249,250000,3,2,269,Córdoba,Punilla,929
6250,250000,9,2,258,Córdoba,Punilla,969
6251,250000,9,3,220,Córdoba,Punilla,1136
6252,250000,5,2,203,Córdoba,Punilla,1232
6253,250000,5,2,100,Córdoba,Punilla,2500
6254,250000,10,3,233,Córdoba,Punilla,1073
6255,250000,4,2,190,Córdoba,Punilla,1316
6256,250000,5,2,297,Córdoba,Punilla,842
6257,250000,4,2,140,Córdoba,Punilla,1786
6258,260000,6,3,320,Córdoba,Punilla,812
6259,260000,5,2,350,Córdoba,Punilla,743
6260,260000,7,3,171,Córdoba,Punilla,1520
6261,260000,16,8,224,Córdoba,Punilla,1161
6262,260000,6,2,175,Córdoba,Punilla,1486
6263,265000,7,3,249,Córdoba,Punilla,1064
6264,265000,7,3,290,Córdoba,Punilla,914
6265,270000,5,3,270,Córdoba,Punilla,1000
6266,272000,5,2,167,Córdoba,Punilla,1629
6267,273000,6,2,192,Córdoba,Punilla,1422
6268,273000,6,2,140,Córdoba,Punilla,1950
6269,275000,4,2,230,Córdoba,Punilla,1196
6270,275000,4,2,270,Córdoba,Punilla,1019
6271,279000,8,2,449,Córdoba,Punilla,621
6272,280000,6,2,220,Córdoba,Punilla,1273
6273,280000,6,3,285,Córdoba,Punilla,982
6274,288000,7,3,177,Córdoba,Punilla,1627
6275,288000,5,3,161,Córdoba,Punilla,1789
6276,289000,3,2,208,Córdoba,Punilla,1389
6277,290000,4,4,280,Córdoba,Punilla,1036
6278,290000,4,4,172,Córdoba,Punilla,1686
6279,290000,3,3,176,Córdoba,Punilla,1648
6280,290000,5,4,300,Córdoba,Punilla,967
6281,295000,8,4,370,Córdoba,Punilla,797
6282,299000,12,5,380,Córdoba,Punilla,787
6283,299000,5,2,300,Córdoba,Punilla,997
6284,300000,6,2,250,Córdoba,Punilla,1200
6285,300000,4,4,157,Córdoba,Punilla,1911
6286,300000,3,2,245,Córdoba,Punilla,1224
6287,310000,7,3,245,Córdoba,Punilla,1265
6288,316000,15,3,288,Córdoba,Punilla,1097
6289,320000,15,9,555,Córdoba,Punilla,577
6290,320000,11,5,498,Córdoba,Punilla,643
6291,320000,2,2,135,Córdoba,Punilla,2370
6292,320000,1,1,230,Córdoba,Punilla,1391
6293,330000,5,4,389,Córdoba,Punilla,848
6294,330000,3,3,290,Córdoba,Punilla,1138
6295,330000,6,4,389,Córdoba,Punilla,848
6296,330000,4,3,250,Córdoba,Punilla,1320
6297,330000,3,3,263,Córdoba,Punilla,1255
6298,349000,9,2,230,Córdoba,Punilla,1517
6299,350000,6,2,270,Córdoba,Punilla,1296
6300,350000,7,3,350,Córdoba,Punilla,1000
6301,350000,11,4,365,Córdoba,Punilla,959
6302,350000,11,5,650,Córdoba,Punilla,538
6303,350000,2,2,140,Córdoba,Punilla,2500
6304,350000,3,3,360,Córdoba,Punilla,972
6305,350000,3,3,231,Córdoba,Punilla,1515
6306,359999,8,2,338,Córdoba,Punilla,1065
6307,360000,4,5,300,Córdoba,Punilla,1200
6308,370000,10,4,367,Córdoba,Punilla,1008
6309,380000,3,1,150,Córdoba,Punilla,2533
6310,380000,4,3,348,Córdoba,Punilla,1092
6311,380000,11,8,823,Córdoba,Punilla,462
6312,383000,15,10,830,Córdoba,Punilla,461
6313,384000,7,3,350,Córdoba,Punilla,1097
6314,385000,7,4,350,Córdoba,Punilla,1100
6315,390000,3,4,320,Córdoba,Punilla,1219
6316,395000,6,4,700,Córdoba,Punilla,564
6317,400000,3,3,100,Córdoba,Punilla,4000
6318,410000,4,1,195,Córdoba,Punilla,2103
6319,420000,7,5,535,Córdoba,Punilla,785
6320,430000,5,3,336,Córdoba,Punilla,1280
6321,440000,12,10,500,Córdoba,Punilla,880
6322,440000,6,3,300,Córdoba,Punilla,1467
6323,450000,7,5,370,Córdoba,Punilla,1216
6324,450000,7,3,500,Córdoba,Punilla,900
6325,450000,4,3,403,Córdoba,Punilla,1117
6326,450000,8,3,200,Córdoba,Punilla,2250
6327,450000,3,3,370,Córdoba,Punilla,1216
6328,470000,14,6,523,Córdoba,Punilla,899
6329,500000,10,7,683,Córdoba,Punilla,732
6330,520000,3,3,296,Córdoba,Punilla,1757
6331,524000,3,1,462,Córdoba,Punilla,1134
6332,550000,11,4,629,Córdoba,Punilla,874
6333,650000,4,2,339,Córdoba,Punilla,1917
6334,650000,3,5,390,Córdoba,Punilla,1667
6335,750000,5,4,999,Córdoba,Punilla,751
6336,850000,4,3,379,Córdoba,Punilla,2243
6337,850000,8,4,650,Córdoba,Punilla,1308
6338,1400000,10,4,548,Córdoba,Punilla,2555
6339,22000,2,1,40,Córdoba,Santa Maria,550
6340,27000,2,2,100,Córdoba,Santa Maria,270
6341,39900,2,1,111,Córdoba,Santa Maria,359
6342,60000,3,1,63,Córdoba,Santa Maria,952
6343,65000,7,1,190,Córdoba,Santa Maria,342
6344,68000,2,1,90,Córdoba,Santa Maria,756
6345,73000,3,1,90,Córdoba,Santa Maria,811
6346,79000,4,2,110,Córdoba,Santa Maria,718
6347,82000,4,2,101,Córdoba,Santa Maria,812
6348,84999,6,1,85,Córdoba,Santa Maria,1000
6349,85000,4,1,105,Córdoba,Santa Maria,810
6350,87000,4,2,163,Córdoba,Santa Maria,534
6351,90000,3,2,150,Córdoba,Santa Maria,600
6352,100000,8,3,222,Córdoba,Santa Maria,450
6353,110000,4,2,120,Córdoba,Santa Maria,917
6354,119000,2,1,65,Córdoba,Santa Maria,1831
6355,125000,4,1,193,Córdoba,Santa Maria,648
6356,140000,6,2,120,Córdoba,Santa Maria,1167
6357,149000,8,3,165,Córdoba,Santa Maria,903
6358,149999,4,2,236,Córdoba,Santa Maria,636
6359,160000,7,2,170,Córdoba,Santa Maria,941
6360,168000,4,2,282,Córdoba,Santa Maria,596
6361,169000,6,3,140,Córdoba,Santa Maria,1207
6362,179000,8,2,201,Córdoba,Santa Maria,891
6363,185000,7,2,246,Córdoba,Santa Maria,752
6364,188000,3,3,150,Córdoba,Santa Maria,1253
6365,194900,7,4,279,Córdoba,Santa Maria,699
6366,195000,4,3,144,Córdoba,Santa Maria,1354
6367,199900,7,4,350,Córdoba,Santa Maria,571
6368,210000,8,4,193,Córdoba,Santa Maria,1088
6369,215000,5,1,163,Córdoba,Santa Maria,1319
6370,219000,8,3,202,Córdoba,Santa Maria,1084
6371,220000,9,3,308,Córdoba,Santa Maria,714
6372,220000,7,7,408,Córdoba,Santa Maria,539
6373,220000,5,3,235,Córdoba,Santa Maria,936
6374,220000,6,2,186,Córdoba,Santa Maria,1183
6375,220000,8,3,215,Córdoba,Santa Maria,1023
6376,225000,4,2,230,Córdoba,Santa Maria,978
6377,230000,6,2,220,Córdoba,Santa Maria,1045
6378,230000,3,3,160,Córdoba,Santa Maria,1438
6379,230000,5,2,160,Córdoba,Santa Maria,1438
6380,240000,8,3,300,Córdoba,Santa Maria,800
6381,250000,6,3,244,Córdoba,Santa Maria,1025
6382,260000,6,2,220,Córdoba,Santa Maria,1182
6383,260000,12,5,402,Córdoba,Santa Maria,647
6384,260000,5,2,180,Córdoba,Santa Maria,1444
6385,268900,5,2,279,Córdoba,Santa Maria,964
6386,270000,10,1,300,Córdoba,Santa Maria,900
6387,275000,5,2,210,Córdoba,Santa Maria,1310
6388,280000,7,2,285,Córdoba,Santa Maria,982
6389,280000,12,4,359,Córdoba,Santa Maria,780
6390,280000,4,3,232,Córdoba,Santa Maria,1207
6391,280000,3,2,188,Córdoba,Santa Maria,1489
6392,280000,3,2,188,Córdoba,Santa Maria,1489
6393,280000,15,3,387,Córdoba,Santa Maria,724
6394,295000,5,2,186,Córdoba,Santa Maria,1586
6395,310000,5,4,250,Córdoba,Santa Maria,1240
6396,310000,6,2,203,Córdoba,Santa Maria,1527
6397,315000,9,2,600,Córdoba,Santa Maria,525
6398,320000,14,4,328,Córdoba,Santa Maria,976
6399,340000,8,4,359,Córdoba,Santa Maria,947
6400,380000,7,2,150,Córdoba,Santa Maria,2533
6401,390000,6,3,380,Córdoba,Santa Maria,1026
6402,400000,8,3,218,Córdoba,Santa Maria,1835
6403,400000,7,3,330,Córdoba,Santa Maria,1212
6404,420000,6,2,419,Córdoba,Santa Maria,1002
6405,475000,6,4,296,Córdoba,Santa Maria,1605
6406,480000,4,3,320,Córdoba,Santa Maria,1500
6407,490000,8,4,541,Córdoba,Santa Maria,906
6408,580000,5,4,700,Córdoba,Santa Maria,829
6409,680000,5,5,400,Córdoba,Santa Maria,1700
6410,39000,3,2,153,Córdoba,Villa Carlos Paz,255
6411,39990,3,2,147,Córdoba,Villa Carlos Paz,272
6412,45000,3,2,132,Córdoba,Villa Carlos Paz,341
6413,46000,3,1,108,Córdoba,Villa Carlos Paz,426
6414,49000,2,1,64,Córdoba,Villa Carlos Paz,766
6415,50000,4,1,606,Córdoba,Villa Carlos Paz,83
6416,50000,2,1,42,Córdoba,Villa Carlos Paz,1190
6417,52000,5,1,420,Córdoba,Villa Carlos Paz,124
6418,55000,3,1,55,Córdoba,Villa Carlos Paz,1000
6419,56900,3,1,71,Córdoba,Villa Carlos Paz,801
6420,57000,4,2,120,Córdoba,Villa Carlos Paz,475
6421,57000,2,1,40,Córdoba,Villa Carlos Paz,1425
6422,58000,3,1,60,Córdoba,Villa Carlos Paz,967
6423,60000,3,1,65,Córdoba,Villa Carlos Paz,923
6424,60000,3,1,55,Córdoba,Villa Carlos Paz,1091
6425,62000,3,1,89,Córdoba,Villa Carlos Paz,697
6426,62000,2,1,80,Córdoba,Villa Carlos Paz,775
6427,63000,4,2,77,Córdoba,Villa Carlos Paz,818
6428,63000,5,2,99,Córdoba,Villa Carlos Paz,636
6429,65000,2,1,68,Córdoba,Villa Carlos Paz,956
6430,65000,5,2,105,Córdoba,Villa Carlos Paz,619
6431,65000,3,1,85,Córdoba,Villa Carlos Paz,765
6432,66500,3,1,80,Córdoba,Villa Carlos Paz,831
6433,67000,3,1,70,Córdoba,Villa Carlos Paz,957
6434,68900,8,2,90,Córdoba,Villa Carlos Paz,766
6435,69000,8,2,170,Córdoba,Villa Carlos Paz,406
6436,69500,4,2,117,Córdoba,Villa Carlos Paz,594
6437,70000,4,1,70,Córdoba,Villa Carlos Paz,1000
6438,70000,4,1,155,Córdoba,Villa Carlos Paz,452
6439,70000,4,1,70,Córdoba,Villa Carlos Paz,1000
6440,72000,3,1,97,Córdoba,Villa Carlos Paz,742
6441,72000,3,1,70,Córdoba,Villa Carlos Paz,1029
6442,73000,4,2,122,Córdoba,Villa Carlos Paz,598
6443,75000,5,2,104,Córdoba,Villa Carlos Paz,721
6444,75000,3,1,90,Córdoba,Villa Carlos Paz,833
6445,75000,4,2,60,Córdoba,Villa Carlos Paz,1250
6446,75000,4,1,110,Córdoba,Villa Carlos Paz,682
6447,75000,8,2,226,Córdoba,Villa Carlos Paz,332
6448,77000,5,2,80,Córdoba,Villa Carlos Paz,962
6449,78000,6,2,122,Córdoba,Villa Carlos Paz,639
6450,78000,3,1,90,Córdoba,Villa Carlos Paz,867
6451,79000,4,1,98,Córdoba,Villa Carlos Paz,806
6452,79000,2,1,100,Córdoba,Villa Carlos Paz,790
6453,79500,4,1,110,Córdoba,Villa Carlos Paz,723
6454,79900,7,5,221,Córdoba,Villa Carlos Paz,362
6455,80000,4,2,78,Córdoba,Villa Carlos Paz,1026
6456,80000,2,1,93,Córdoba,Villa Carlos Paz,860
6457,80000,2,1,120,Córdoba,Villa Carlos Paz,667
6458,80000,4,2,120,Córdoba,Villa Carlos Paz,667
6459,80000,7,2,75,Córdoba,Villa Carlos Paz,1067
6460,80000,5,1,77,Córdoba,Villa Carlos Paz,1039
6461,80000,3,1,75,Córdoba,Villa Carlos Paz,1067
6462,82000,1,2,165,Córdoba,Villa Carlos Paz,497
6463,82000,3,1,100,Córdoba,Villa Carlos Paz,820
6464,83000,3,1,90,Córdoba,Villa Carlos Paz,922
6465,83000,3,1,67,Córdoba,Villa Carlos Paz,1239
6466,85000,5,1,80,Córdoba,Villa Carlos Paz,1062
6467,85000,5,1,80,Córdoba,Villa Carlos Paz,1062
6468,85000,5,2,140,Córdoba,Villa Carlos Paz,607
6469,85000,2,1,78,Córdoba,Villa Carlos Paz,1090
6470,85000,6,1,94,Córdoba,Villa Carlos Paz,904
6471,85000,5,1,97,Córdoba,Villa Carlos Paz,876
6472,85000,3,2,115,Córdoba,Villa Carlos Paz,739
6473,85000,3,1,150,Córdoba,Villa Carlos Paz,567
6474,85000,4,1,121,Córdoba,Villa Carlos Paz,702
6475,85000,4,1,121,Córdoba,Villa Carlos Paz,702
6476,87000,2,1,40,Córdoba,Villa Carlos Paz,2175
6477,87000,4,2,110,Córdoba,Villa Carlos Paz,791
6478,88000,3,1,84,Córdoba,Villa Carlos Paz,1048
6479,89000,7,4,234,Córdoba,Villa Carlos Paz,380
6480,89000,4,1,93,Córdoba,Villa Carlos Paz,957
6481,89000,3,1,115,Córdoba,Villa Carlos Paz,774
6482,89900,6,2,150,Córdoba,Villa Carlos Paz,599
6483,90000,4,2,126,Córdoba,Villa Carlos Paz,714
6484,90000,2,1,120,Córdoba,Villa Carlos Paz,750
6485,90000,4,2,170,Córdoba,Villa Carlos Paz,529
6486,90000,1,1,75,Córdoba,Villa Carlos Paz,1200
6487,90000,2,2,112,Córdoba,Villa Carlos Paz,804
6488,90000,8,3,180,Córdoba,Villa Carlos Paz,500
6489,92000,6,1,108,Córdoba,Villa Carlos Paz,852
6490,93000,4,2,98,Córdoba,Villa Carlos Paz,949
6491,93000,5,2,219,Córdoba,Villa Carlos Paz,425
6492,95000,3,1,110,Córdoba,Villa Carlos Paz,864
6493,95000,16,3,150,Córdoba,Villa Carlos Paz,633
6494,95000,3,1,120,Córdoba,Villa Carlos Paz,792
6495,95000,2,2,78,Córdoba,Villa Carlos Paz,1218
6496,95000,7,2,100,Córdoba,Villa Carlos Paz,950
6497,95000,3,1,58,Córdoba,Villa Carlos Paz,1638
6498,95000,4,1,130,Córdoba,Villa Carlos Paz,731
6499,95000,3,1,70,Córdoba,Villa Carlos Paz,1357
6500,95000,5,2,108,Córdoba,Villa Carlos Paz,880
6501,95000,1,2,70,Córdoba,Villa Carlos Paz,1357
6502,95000,3,3,125,Córdoba,Villa Carlos Paz,760
6503,95000,3,2,167,Córdoba,Villa Carlos Paz,569
6504,95000,3,1,100,Córdoba,Villa Carlos Paz,950
6505,95000,3,2,168,Córdoba,Villa Carlos Paz,565
